"name","orig_id","streetAddress","state","location","platinum"
"FCMB","ADH153022","2/4 A.g Leventis Building,iddo","Lagos","6.455058,3.39418","N"
"FIRST BANK OF NIGERIA PLC","ADH270161","1 Industrial Road Olodi Apapa","Lagos","6.455058,3.39418","N"
"UNION BANK OF NIGERIA","ADH244025","4 Mobolaji Bank Anthony Way, M","Lagos","6.455058,3.39418","N"
"ZENITH INTERNATIONAL BANK","ADH083787","76/78 College Road Branch Lago","Lagos","6.455058,3.39418","N"
"FIDELITY BANK PLC SURU ALABA","ADH202225","Folashade Tinubu Ojo","Lagos","6.455058,3.39418","N"
"WEMA BANK ADMIRALTY BRANCH","ADH112036","26, Obafemi Anibaba Street Off","Lagos","6.455058,3.39418","N"
"ACCESS BANK","ADH163933","Plot 650a,32 Road 3rd Avenue","Lagos","6.455058,3.39418","N"
"FIRST CITY MONUMENT BANK PLC","ADH151460","Marina Brancn","Lagos","6.453152,3.386129","N"
"FIRST BANK MICROFINANCE","ADH006920","93  Broad Street","Lagos","6.453744,3.389519","N"
"ECOBANK NIGERIA","ADH051634","Azikwe Idumota Branch","Lagos","6.453737,3.389706","N"
"HERITAGE BANK ENTREPRISE","ADH231474","134 136 Broad Street","Lagos","6.453614,3.389635","N"
"GUARANTY TRUST BANK PLC","ADH091201","134 Nnamdi Azikiwe Street","Lagos","6.453625,3.389845","N"
"ACCESS BANK PLC","ADH160040","134 136 Broad Street","Lagos","6.453566,3.389659","N"
"WEMA BANK","ADH110847","41/45 Broad Street Lagos","Lagos","6.453537,3.389543","N"
"FBN PLC","ADH005677","Kilometre 7","Lagos","6.464665,3.427497","N"
"GUARANTY TRUST BANK PLC","ADH090134","82 86 Broad Street","Lagos","6.453556,3.389905","N"
"FIRST BANK OF NIGERIA PLC","ADH000023","Stock Exchange House Branch","Lagos","6.45321,3.38861","N"
"UBA DOLPHIN ESTATE","ADH181478","Lagos","Lagos","6.45909,3.41316","N"
"ZENITH INTERNATIONAL BANK","ADH081620","Braod Street  Branch","Lagos","6.45316,3.38997","N"
"ACCESS BANK PLC","ADH160446","78a Old Ojo Road Agbo-amuwo","Lagos","6.45795,3.29295","N"
"FIRST CITY MONUMENT BANK PLC","ADH150029","Tinubu Branch","Lagos","6.452898,3.389182","N"
"FIRST BANK OF NIGERIA PLC","ADH000034","Marina Branch","Lagos","6.452194,3.388401","N"
"UBN PLC STALLION PLAZA","ADH242386","Stallion Plaza Ground Floor","Lagos","6.45205,3.38771","N"
"FCMB","ADH151909","2 Joseph Street","Lagos","6.452514,3.390239","N"
"FIRST BANK OF NIGERIA","ADH000012","Samual Asabia House","Lagos","6.45201,3.38792","N"
"GTBANK","ADH090783","Broad Street","Lagos","6.452434,3.390384","N"
"FIRST CITY MONUMENT BANK PLC","ADH150063","Broad Street","Lagos","6.452434,3.390384","N"
"UBA NIGERIA","ADH182149","Lagos","Lagos","6.45141,3.31742","N"
"FIRST BANK OF NIGERIA PLC","ADH001343","Western House Branch","Lagos","6.45211,3.3909","N"
"KEYSTONE BANK APAPA3","ADH191961","3b Point Road Apapa  Lagos","Lagos","6.44877,3.366776","N"
"ACCESS BANK PLC RET SHOP KATAKO","ADH165045","No  68 And 70 Mallam Kure Street Laranto","Plateau","6.45306,3.39583","N"
