"name","orig_id","streetAddress","state","location"
"ADB","AI1004318","Agricultural Dev.bank","Greater Accra","5.561418,-0.171123"
"ASUBONTEN RBL WORAWORA","AI1081548","Near Lorry Park","Volta","5.569686,-0.216857"
"GHANA COMMERCIAL BANK IBD GLOBAL","AI1180021","Gcb Tower Circle First Floor","Greater Accra","5.568361,-0.215277"
"BEST POINT S&L","AI1340478","East Legon Branch","Greater Accra","5.642116,-0.162922"
"GCB GHANA","AI1181868","Opposite Vienna City Pub Circle","Greater Accra","5.568325,-0.215325"
"ODOTOBRI RURAL BANK LTD OBUASI","AI1080790","Adjacent Anglican Church","Ashanti","5.564703,-0.210309"
"FIDELITY BANK","AI1121556","10 Ambassadorial Enclave Ridge","Greater Accra","5.560019,-0.200567"
"ACCESS BANK GHANA","AI1110204","North Industrial Area Business","Greater Accra","5.575265,-0.22333"
"OSU OXFORD STREET BRANCH","AI1280297","No 39 Osu Oxford Street","Greater Accra","5.557822,-0.182385"
"FIDELITY BANK RIDGE TOWERS BRANCH","AI1120027","10 Ambassadorial Enclave Ridge Accra","Greater Accra","5.559462,-0.200022"
"BOA FARRAR AVENUE BRANCH","AI1270023","C131 31 Farrar Ave Accra Ghana","Greater Accra","5.607444,-0.233459"
"BOA TESHIE NUNGUA BRANCH","AI1270221","Parcel No. 129 Block 6, Sectio","Greater Accra","5.607444,-0.233459"
"MERCHANT BANK","AI1150200","Traffic Light After Neoplan Station","Ashanti","5.569641,-0.218643"
"FIDELITY BANK LTD DANSOMAN PC","AI1121820","Near Total Filling Station Sahara","Greater Accra","5.598256,-0.233362"
"CONSOLIDATED BANK","AI1360805","Shippers House  Near  Childrens' Park","Greater Accra","5.558733,-0.199269"
"GHANA POST COMPANY","AI1002569","State House","Greater Accra","5.557103,-0.191064"
"PARLIAMENT BRANCH","AI1070537","High Street,accra.ghana","Greater Accra","5.556876,-0.189981"
"ARB APEX","AI1083342","Adjacent Nana Gyasi Company Bu","Ashanti","5.61059,-0.233626"
"ABOKOBI AREA RBL  MADINA","AI1080129","P.o.box 20 Legon Accra","Greater Accra","5.650818,-0.187806"
"ABOKOBI RBL HEAD OFFICE","AI1084969","P O  Box 20 Legon","Greater Accra","5.650818,-0.187806"
"ABOKOBI AREA RBL DOME","AI1080130","P.o.box 20 Legon Accra","Greater Accra","5.650818,-0.187806"
"GHANA POST COMPANY","AI1000534","Legon Post Office","Greater Accra","5.650818,-0.187806"
"GHANA POST  STATE HOUSE","AI1006057","State House Administration Blo","Greater Accra","5.556692,-0.19019"
"ZENITH BANK KANTAMANTO AGENGY","AI1160090","Tarzan House","Greater Accra","5.559128,-0.202872"
"GHANA COMMERCIAL BANK HO MAIN","AI1180461","Gcb Opposite The Central Police Station","Volta","5.650466,-0.179625"
"EQUITY S&L  LAPAZ","AI1340467","Abeka Lapaz","Greater Accra","5.557877,-0.199162"
"ECOBANK GHANA","AI1040080","19 Seventh Avenue Ridge West","Greater Accra","5.557844,-0.199154"
"PAN AFRICAN S&L KANESHIE","AI1040925","Kanashie Market","Greater Accra","5.560014,-0.205744"
"FIRST ATLANTIC BANK","AI1280736","Hse No. Nk768 A/14","Greater Accra","5.560014,-0.205744"
"ACCESS BANK GHANA","AI1110479","Nima Agency","Greater Accra","5.560014,-0.205744"
"FIRST ATLANTIC BANK EAST LEGON","AI1280626","Hse No. 23 Lagos Avenue","Greater Accra","5.560014,-0.205744"
"GUARANTY TRUST BANK","AI1100029","Ambassador Area Ridge Accra Ri","Greater Accra","5.560014,-0.205744"
"PAN AFRICAN S&L MAAMOBI BRANCH","AI1045007","Near Bank Of Africa","Greater Accra","5.560014,-0.205744"
"WOMEN S WORLD BANKING GH","AI1042851","Madina Branch","Greater Accra","5.560014,-0.205744"
"FIRST ATLANTIC BANK","AI1280725","Plot No. 300 Block A Sector 4n","Greater Accra","5.560014,-0.205744"
"UBA GHANA","AI1170242","Opp Ashawo Market Akrogate Bui","Greater Accra","5.560014,-0.205744"
"FAB ABOSSEY OKAI BRANCH","AI1280264","Hse No B426 6 Abossey Okai","Greater Accra","5.560014,-0.205744"
"ECOBANK GHANA SAKUMONO","AI1042433","Sakumono Branch","Greater Accra","5.560014,-0.205744"
"LASHIBI BUSINESS OFFICE","AI1110040","Lashibi Accra","Greater Accra","5.560014,-0.205744"
"GCB GHANA","AI1180119","Gcb Opposite Peace Fm","Greater Accra","5.560014,-0.205744"
"ACCESS GHANA","AI1110787","Baby Jet Heights East Adjiriga","Greater Accra","5.560014,-0.205744"
"THE SEED FUNDS","AI1160902","Plot No. Mkt 38 Market Square","Greater Accra","5.560014,-0.205744"
"PAN AFRICAN S&L COMMUNITY 22","AI1045018","Community 22 Branch","Greater Accra","5.560014,-0.205744"
"MULTICREDIT SANDL LTD DROBO","AI1048648","Drobo","Greater Accra","5.560014,-0.205744"
"ECOBANK GHANA ASHAIMAN","AI1043193","Ashaiman Branch Behind Ashaima","Greater Accra","5.560014,-0.205744"
"PAN AFRICAN S&L AGBOGBLOSHIE","AI1040893","Plt No 21 Ring Rd South Ind Ar","Greater Accra","5.560014,-0.205744"
"ECOBANK MCCARTHY HILL","AI1040563","P.m.b., Gpo, Accra","Greater Accra","5.560014,-0.205744"
"ABII NAT SAVINS AND LOANS","AI1160881","Former Sena Fm Radio Station","Greater Accra","5.560014,-0.205744"
"MERCHANT BANK","AI1150332","Section 28, Block 15, Tudu","Greater Accra","5.560014,-0.205744"
"FAB SAKAMAN BRANCH","AI1280385","Total Ghana Oil Premises","Greater Accra","5.560014,-0.205744"
"ZENITH BANK GHANA","AI1160980","Burma Camp Road","Greater Accra","5.560014,-0.205744"
"FAB SAKAMAN BRANCH","AI1280385","Total Ghana Oil Premises","Greater Accra","5.560014,-0.205744"
"ZENITH BANK GHANA","AI1160980","Burma Camp Road","Greater Accra","5.560014,-0.205744"
"ACCESS GHANA","AI1110051","Osu Oxford Street","Greater Accra","5.560014,-0.205744"
"SAKAMAN BRANCH","AI1160991","Hse. No. H/202","Greater Accra","5.560014,-0.205744"
"GOLDEN PRIDE SAVINGS AND LOANS","AI1045513","Tudu Branch","Greater Accra","5.560014,-0.205744"
"OISL ACCRA BRANCH","AI1040453","P.o. Box Jt 323","Greater Accra","5.560014,-0.205744"
"ECOBANK GHANA","AI1042697","Kwashieman","Greater Accra","5.560014,-0.205744"
"PAN AFRICAN S&L ABEKA LAPAZ","AI1041179","Meacham Hse Abeka Lapaz","Greater Accra","5.560014,-0.205744"
"FAB LAPAZ BRANCH","AI1280341","Fraga Oil Premises","Greater Accra","5.560014,-0.205744"
"ACCESS BANK GHANA","AI1110259","Institute Of Professional Stud","Greater Accra","5.560014,-0.205744"
"SINAPI ABA S&L TUDU BRANCH","AI1048208","Opposite Ghana Cocobod","Greater Accra","5.560014,-0.205744"
"CAL BANK","AI1010269","17 Labone Cresent","Greater Accra","5.560014,-0.205744"
"FAB OSU MAIN BRANCH","AI1280758","No. 5 Ring Road East","Greater Accra","5.560014,-0.205744"
"ABII NAT SAVINS AND LOANS","AI1160858","Former Ecobank Branch, Nima Gu","Greater Accra","5.560014,-0.205744"
"ACCESS GHANA","AI1110820","Adjacent Fire Service,","Greater Accra","5.560014,-0.205744"
"GHANA POST COMPANY LTD","AI1001030","Pmb Post Office","Eastern","5.61968,-0.231992"
"GHANA POST COMPANY LTD","AI1001029","Pmb Post Office","Eastern","5.61968,-0.231992"
"GHANA POST COMPANY LTD","AI1001195","Pmb  Post Office","Central","5.61968,-0.231992"
"GHANA POST COMPANY","AI1000721","Pmb Post Office","Ashanti","5.61968,-0.231992"
"GHANA POST COMPANY","AI1002118","Pmb Post Office","Eastern","5.61968,-0.231992"
"GHANA POST COMPANY","AI1001492","Pmb Post Office","Western North","5.61968,-0.231992"
"GHANA POST COMPANY","AI1002196","Pmb Post Office","Eastern","5.61968,-0.231992"
"GHANA POST COMPANY","AI1002107","Pmb Post Office","Brong Ahafo","5.61968,-0.231992"
"ANLO RBL KETA","AI1083694","Within The Post Office Building","Volta","5.61968,-0.231992"
"GHANA POST COMPANY","AI1001645","Pmb Post Office","Bono East","5.61968,-0.231992"
"GHANA POST COMPANY","AI1001722","Pmb Post Office","Volta","5.61968,-0.231992"
"GHANA POST","AI1000666","Pmb Post Office","Western","5.61968,-0.231992"
"GHANA POST COMPANY","AI1001656","Pmb Post Office","Bono East","5.61968,-0.231992"
"GHANA POST COMPANY LTD","AI1000930","Pmb Post Office","Volta","5.61968,-0.231992"
"GHANA POST COMPANY","AI1001557","Pmb Post Office","Eastern","5.61968,-0.231992"
"GHANA POST COMPANY LTD.","AI1001304","Pmbpost Office","Eastern","5.61968,-0.231992"
"UPPER AMENFI RBL SEFWI DWENASE","AI1083540","Within Post Office Building","Western","5.61968,-0.231992"
"GHANA POST COMPANY LTD","AI1001106","Pmb Post Office","Bono East","5.61968,-0.231992"
"GHANA POST COMPANY","AI1001854","Pmb Post Office","Central","5.61968,-0.231992"
"GHANA POST COMPANY LTD.","AI1001272","Pmb Post Office","Volta","5.61968,-0.231992"
"UNIVERSITY OF GHANA","AI1110765","Jubilee Road","Greater Accra","5.650616,-0.195122"
"FBNBANK GHANA LIMITED","AI1310130","Achimota Branch New Achimota Overpass","Greater Accra","5.621346,-0.23139"
"FIRST ATLANTIC BANK","AI1280219","Ebenezer Tasatu Quarmyne Comme","Greater Accra","5.650562,-0.196224"
"FIRST ATLANTIC BANK","AI1280231","Ebenezer Tasatu Quarmyne Comme","Greater Accra","5.650562,-0.196224"
"NIB DUNKWA   OFFIN","AI1070252","Opposite Former Uac Stores","Central","5.650562,-0.196224"
"CONSOLIDATED BANK","AI1360058","Adjacent To Glico","Greater Accra","5.598719,-0.234797"
"CONSOLIDATED BANK","AI1360069","Because Junction Abeka","Greater Accra","5.598719,-0.234797"
"GHANA POST COMPANY LTD","AI1001052","Achimota-market","Greater Accra","5.619958,-0.232235"
"ACHIMOTA BRANCH","AI1070692","Achimota,accra","Greater Accra","5.612781,-0.234345"
"AGRICULTURAL DEV BANK","AI1002789","Achimota Branch","Greater Accra","5.612781,-0.234345"
"OMNIBSIC BANK","AI1300131","Plot No 9 Block 1 Nsawam Road","Greater Accra","5.612781,-0.234345"
"ADJIRIGANO","AI1181604","Opposite A And M Plaza","Greater Accra","5.638834,-0.154026"
"FAB ACCRA CENTRAL","AI1280055","Atlantic Place Accra Central","Greater Accra","5.577352,-0.227443"
"FIDELITY BANK TESANO BRANCH","AI1120423","Opposite Ttb Tesano","Greater Accra","5.605703,-0.235397"
"GHANA COMMERCIAL BANK BECHEM","AI1181242","Gcb Near The Market","Brong Ahafo","5.622549,-0.231612"
"GHANA COMMERCIAL BANK TAKORADI HARBOUR","AI1180890","Gcb Near The Main Harbour","Western","5.622549,-0.231612"
"UPPER MANYA KRO RURAL BANK LTD SOMANYA","AI1084288","Opposite The Ghana Commercial Bank","Eastern","5.622549,-0.231612"
"GHANA COMMERCIAL BANK KOFORIDUA","AI1180812","Gcb Opposite Total","Eastern","5.622549,-0.231612"
"GHANA COMMERCIAL BANK ABURA DUNKWA","AI1180724","Gcb Near The Main Market","Central","5.622549,-0.231612"
"UPPER MANYA KRO RURAL BANK LTD ASOKORE","AI1084299","Opposite The Ghana Commercial Bank","Eastern","5.622549,-0.231612"
"GHANA COMMERCIAL BANK NKORANZA","AI1181341","Gcb Opposite The Lorry Park","Brong Ahafo","5.622549,-0.231612"
"UPPER MANYA KRO RURAL BANK LTD SUHUM","AI1084309","Opposite The Ghana Commercial Bank","Eastern","5.622549,-0.231612"
"GHANA COMMERCIAL BANK KEJETIA","AI1181033","Gcb Near Kama Building Complex","Ashanti","5.622549,-0.231612"
"GHANA COMMERCIAL BANK LIBERTY HOUSE","AI1180043","Gcb Near Utc","Greater Accra","5.622549,-0.231612"
"GHANA COMMERCIAL BANK NUNGUA","AI1180427","Gcb Near Cold Store Bus Stop","Greater Accra","5.622549,-0.231612"
"GHANA COMMERCIAL BANK TEPA","AI1181363","Gcb Opposite The Lorry Park","Brong Ahafo","5.622549,-0.231612"
"ABOKOBI AREA RBL","AI1086235","P O  Box Lg Legon Accra","Greater Accra","5.652015,-0.185453"
"CONSOLIDATED BANK","AI1361060","H/no A22 Trade Fair Rd Labadi","Greater Accra","5.572407,-0.149906"
"GHANA POST COMPANY LTD","AI1001249","Accra Swanlake","Greater Accra","5.583618,-0.231377"
"SBG MOVINPICK","AI1400231","Shop No 5 Ground Floor","Greater Accra","5.648553,-0.168154"
"MERCHANT BANK","AI1150190","Sethi Plaza No 123 Kwame Nkrumah Avenue","Greater Accra","5.563238,-0.214071"
"GUARANTY TRUST BANK","AI1100139","Ring Road North Industrial Area","Greater Accra","5.568746,-0.220982"
"GCB GHANA","AI1181648","48 Kwame Nkrumah Avenue","Greater Accra","5.563077,-0.213882"
"CORPORATE BUSINESS OFFICE","AI1170022","Heritage Towers Ridge Accra","Greater Accra","5.557135,-0.201717"
"FIDELITY BANK ADENTAN POSTBANK","AI1120313","1st Floor Millennium Plaza Building","Greater Accra","5.557028,-0.201379"
"ZENITH BANK KOJO THOMPSON ROAD BRANCH","AI1160089","Darmak House","Greater Accra","5.555716,-0.196305"
"DIRECT SAVINGS AND LOANS","AI1049276","Next To The Gcb Bank","Central","5.652058,-0.179534"
"GHANA COMMERCIAL BANK LEGON","AI1180328","Gcb Opposite University Of Ghana","Greater Accra","5.652058,-0.179534"
"KINTAMPO RBL KINTAMPO","AI1081043","Near Ghana Commercial Bank","Brong Ahafo","5.652058,-0.179534"
"JOMORO RBL HALF ASSINI","AI1081351","Close To Methodist Church","Western","5.642949,-0.157393"
"PRUDENTIAL BANK","AI1090139","No C111a 19 Nsawam Road","Greater Accra","5.606326,-0.236193"
"YAPRA RBL PRANG","AI1085432","Opposite The Ghana Telecom Office At Pra","Brong Ahafo","5.558077,-0.205245"
"SONZELE RBL LAMBUSSIE","AI1086916","Adjacent The District Assembly Office","Upper West","5.575174,-0.146762"
"ADB","AI1005715","Head Office, Liberia Road, Acc","Greater Accra","5.556454,-0.201032"
"AIRPORT BRANCH","AI1170253","Near National Service H Office Airport","Greater Accra","5.558185,-0.206311"
"CONSOLIDATED BANK","AI1360245","Apenkwa Foot Bridge","Greater Accra","5.609063,-0.236414"
"ACCESS BANK GHANA","AI1110314","Achimota Business Office","Greater Accra","5.623473,-0.232602"
"SINAPI ABA ACHIMOTA","AI1044963","Achimota Opposite Agric Dev Ba","Greater Accra","5.623959,-0.232674"
"FIDELITY BANK LTD SUNYANI PC","AI1121875","Area 3 Opposite Vra","Brong Ahafo","5.553935,-0.18075"
"FAB HEAD OFFICE","AI1280022","No 1 Seventh Avenue Ridge West Accra","Greater Accra","5.556569,-0.204473"
"HFC BANK ASAMANKESE BRANCH","AI1210283","No C93 Adjacent Labour Office","Eastern","5.554578,-0.198115"
"AGRICULTURAL DEVELOPMENT BANK","AI1002239","Adb House","Greater Accra","5.555118,-0.200476"
"ADB","AI1005078","Off Petrol Roadabout  Brofoyedur","Central","5.555844,-0.20308"
"AGRICULTURAL DEVELOPMENT BANK","AI1000017","Ridge Branch, 3rd Ambassadoria","Greater Accra","5.555849,-0.203612"
"REPUBLIC BANK GHANA","AI1210382","Hospital Road","Western","5.652008,-0.171483"
"ECOBANK A AND C SHOPPING MALL","AI1040387","A&c Shopping Mall Branch","Greater Accra","5.641232,-0.152546"
"ADB","AI1005188","Near Ict Center","Ashanti","5.559322,-0.211899"
"GHANA POST COMPANY LTD","AI1002756","Pmb","Greater Accra","5.553848,-0.197492"
"NIB TEMA AFKO","AI1070230","Pmb","Greater Accra","5.553848,-0.197492"
"CONSOLIDATED BANK","AI1360850","Opposite Orca Deco Spintex Road","Greater Accra","5.6302,-0.143124"
"AGRICULTURAL DEVELOPMENT BANK","AI1000457","P O Box 4191","Upper East","5.554743,-0.20141"
"ADB","AI1004868","Agricultural Dev. Bank","Western","5.554743,-0.20141"
"GHANA POST  TRADE FAIR","AI1005759","Administrative Block, Inside T","Greater Accra","5.571463,-0.147076"
"A AND C SHOPPING MALL BRANCH","AI1181802","Inside A And C Shopping Mall","Greater Accra","5.64159,-0.15236"
"ECOBANK GHANA LTD","AI1340577","Kwame Nkrumah Avenue","Greater Accra","5.559535,-0.213012"
"ECOBANK GHANA","AI1042268","Kwame Nkrumah Avenue","Greater Accra","5.559535,-0.213012"
"ECOBANK GHANA LTD","AI1340544","Kwame Nkrumah Avenue","Greater Accra","5.559535,-0.213012"
"SPINTEX BRANCH","AI1070779","Box 3726","Greater Accra","5.630845,-0.143204"
"CITIZENS RBL NSAWAM","AI1081306","Formal Gcb Building Market Street","Eastern","5.655021,-0.188377"
"ACCESS BANK GHANA","AI1110116","Castle Road Business Office","Greater Accra","5.552472,-0.190183"
"FIDELITY BANK A AND C MALL BRANCH","AI1120137","New Corporate Building A C Dev Com L","Greater Accra","5.641683,-0.152161"
"FIDELITY BANK ACHIMOTA BRANCH","AI1121578","Fidelity Bank Ghana Limited Ac","Greater Accra","5.641748,-0.152057"
"GHANA COMMERCIAL BANK AKOSOMBO","AI1180384","Gcb Near Vra","Eastern","5.553205,-0.176678"
"GHANA COMMERCIAL BANK OSU","AI1180142","Gcb Opposite Regal Cinema","Greater Accra","5.553205,-0.176678"
"GHANA COMMERCIAL BANK DUAYAW NKWANTA","AI1181286","Gcb Opposite Vra","Brong Ahafo","5.553205,-0.176678"
"FAB TRADE FAIR","AI1280880","Opposite La Trade Fair","Greater Accra","5.571529,-0.146461"
"PRUDENTIAL BANK","AI1090096","Lancaster House Gate","Greater Accra","5.63097,-0.142954"
"JINS S&L WESTLANDS BRANCH","AI1270287","53 Owoo Street","Greater Accra","5.650387,-0.209572"
"CONSOLIDATED BANK","AI1360223","Adjringano Junction Near America House","Greater Accra","5.645625,-0.156105"
"MERCHANT BANK","AI1150091","Opsem House Motorway Ext","Greater Accra","5.608434,-0.239063"
"GHANA COMMERCIAL BANK DOME","AI1180207","Gcb Near Dome Local Council","Greater Accra","5.642486,-0.222302"
"GHANA COMMERCIAL BANK MINISTRIES","AI1180164","Gcb Within Pension House","Greater Accra","5.552729,-0.199736"
"ACCESS BANK GHANA","AI1110073","Osu Business Office","Greater Accra","5.551451,-0.18014"
"ZENITH BANK LTD PREMIER TOWERS","AI1161101","Premier Towers, Opp. Ssnit Pen","Greater Accra","5.552535,-0.199972"
"ACCRA MAIN BRANCH","AI1150024","No 44 Kwame Nkrumah Avenue","Greater Accra","5.556913,-0.211893"
"GHANA POST COMPANY","AI1002020","Adabraka","Greater Accra","5.557919,-0.213988"
"AGRICULTURAL DEVELOPMENT BANK","AI1000491","Oxford Street","Greater Accra","5.55065,-0.184213"
"AGRICULTURAL DEVELOPMENT BANK","AI1000259","Adabraka","Greater Accra","5.55501,-0.208878"
"OMNIBSIC BANK","AI1300021","47 Kwame Avenue  Glico House Adabraka","Greater Accra","5.556713,-0.212558"
"CONSOLIDATED BANK","AI1361071","Opposite Accra City Hotel","Greater Accra","5.5532,-0.204793"
"CONSOLIDATED BANK","AI1360762","Opposite Accra Sport Stadium","Greater Accra","5.550096,-0.190869"
"HFC BANK POST OFFICE SQUARE BRANCH","AI1210140","Permasu Building Accra","Greater Accra","5.55222,-0.203313"
"GHANA POST  LA","AI1006101","Opposite The La Police Station","Greater Accra","5.561656,-0.15278"
"OCTAGON BRANCH","AI1270276","1st Floor, Block A&b, The Octa","Greater Accra","5.552166,-0.20388"
"ECOBANK GHANA","AI1043214","Reinsurance House Branch","Greater Accra","5.555362,-0.211646"
"ACCESS GHANA","AI1110831","Octagon Building, Accra Centra","Greater Accra","5.551672,-0.20353"
"ACCRA MAIN","AI1070461","Box 3726","Greater Accra","5.56454,-0.225712"
"CAL BANK","AI1010258","C21 First Annege Link","Greater Accra","5.56454,-0.225712"
"FBNBANK GHANA LIMITED","AI1310206","Tip Toe Lane","Greater Accra","5.550503,-0.200983"
"GCB GHANA","AI1181747","Close To Papaye Restaurant Spintex Road","Greater Accra","5.631814,-0.139407"
"GHANA COMMERCIAL BANK SPINTEX ROAD","AI1180362","Gcb Near Rana Plaza","Greater Accra","5.632635,-0.139757"
"ADANSI RBL KOTWI","AI1086905","Opposite Main Lorry Station","Ashanti","5.549694,-0.199306"
"ADB","AI1005298","Within Vodafone Yard","Upper West","5.62874,-0.23672"
"ADB","AI1005276","Within Vodafone Yard","Upper West","5.62874,-0.23672"
"FBN GHANA","AI1310228","Motorway Industrial Estate Bat","Greater Accra","5.633034,-0.13921"
"ACCESS BANK GHANA","AI1110237","Abeka Lapaz Business Office","Greater Accra","5.595465,-0.242603"
"OMNIBSIC BANK","AI1300351","Hse No D705 5 American House Tudu Accra","Greater Accra","5.551784,-0.208289"
"ACCRA BRANCH","AI1090029","Swanzy Shopping Arcade","Greater Accra","5.552915,-0.211169"
"FIDELITY TRADE FAIR REMITTANCE CENTER","AI1122283","Trade Fair Branch","Greater Accra","5.566164,-0.144606"
"HFC BANK ACCRA CENTRAL BRANCH","AI1210074","31 33 Kwame Nkrumah Avenue","Greater Accra","5.55243,-0.211004"
"SBG MAKOLA","AI1400143","No  13 Kwame Nkrumah Avenue","Greater Accra","5.55243,-0.211004"
"NIB HEAD OFFICE","AI1070043","37 Kwame Nkrumah Avenue","Greater Accra","5.552391,-0.211199"
"GUARANTY TRUST BANK","AI1100106","Tudu Branch","Greater Accra","5.550451,-0.206539"
"NKORANMAN RBL NSAWKAW","AI1084464","Same Building With Ghana Health Service","Brong Ahafo","5.548381,-0.199937"
"GA RBL ACHIMOTA","AI1083551","Opposite Abc Junction","Greater Accra","5.631429,-0.236925"
"CONSOLIDATED BANK","AI1360146","Opposite Mile 7 Police Station","Greater Accra","5.63083,-0.237312"
"GCB GHANA","AI1181835","Mile 7 Same Building With Royal Bank","Greater Accra","5.630829,-0.237406"
"GHANA POST  OSU CASTLE","AI1006035","Near The Main Car Park","Greater Accra","5.546543,-0.184535"
"ZENITH BANK GHANA","AI1160221","Zenithbank Ghana Limited","Bono East","5.558712,-0.222485"
"ZENITH BANK GRAPHIC ROAD BRANCH","AI1160111","Tamakloe House","Greater Accra","5.558704,-0.222561"
"GUARANTY TRUST BANK","AI1100140","Achimota Branch","Greater Accra","5.631193,-0.237529"
"NIB SUNYANI","AI1070098","Near Ghana Cocobod","Bono East","5.551581,-0.211076"
"ARB APEX HEAD OFFICE","AI1080020","Ground Floor Of Cocoa Board Building Acc","Greater Accra","5.551581,-0.211076"
"SEFWI DWENASE","AI1045568","Adjecent Cocobod Office","Western","5.551577,-0.211086"
"GHANA COMMERCIAL BANK REPUBLIC HOUSE","AI1180197","Gcb Opposite Cocobod  Cmb","Greater Accra","5.551577,-0.211086"
"NSOATREMAN RBL SUNYANI","AI1081108","Within The Cocoa House","Brong Ahafo","5.551577,-0.211086"
"ARB APEX BANK LTD COCOA HOUSE","AI1080042","Ground Floor Of Cocoa Board Building","Greater Accra","5.551616,-0.2114"
"MERCHANT BANK","AI1150080","Achimota Goil Station","Greater Accra","5.631325,-0.237965"
"PAN AFRICAN S&L TUDU BRANCH","AI1040914","Opp.mttu Central Police Sta","Greater Accra","5.550131,-0.209047"
"ECOBANK TUDU BRANCH","AI1042235","Tudu -accra","Greater Accra","5.550007,-0.209027"
"FIDELITY BANK IPS LEGON BRANCH","AI1120401","No 3 Ips Road","Greater Accra","5.659827,-0.171814"
"GUARANTY TRUST BANK GH LTD","AI1100184","Graphic Road Branch","Greater Accra","5.556184,-0.220687"
"SBG GRAPHIC ROAD","AI1400132","Former Silver Star Premises","Greater Accra","5.559855,-0.226276"
"ADB","AI1005429","Abeka Near The Roman Catholic Church","Greater Accra","5.595815,-0.245577"
"PRUDENTIAL BANK","AI1090205","Apugu Tower,abeka-lapaz Road","Greater Accra","5.595815,-0.245577"
"GHANA COMMERCIAL BANK BOUNDARY RD","AI1180153","Gcb Kojo Thompson Road","Greater Accra","5.548267,-0.207044"
"MAKOLA BRANCH","AI1070768","Box 3726","Greater Accra","5.548266,-0.207042"
"HFC BANK ADJIRIGANO BRANCH","AI1210502","Amaco Plaza Baby Jet Heights","Greater Accra","5.650799,-0.150786"
"PRUDENTIAL BANK","AI1090063","31st December Makola Market","Greater Accra","5.547791,-0.206863"
"MAKOLA BRANCH","AI1070670","Makola,accra","Greater Accra","5.547711,-0.206863"
"CAL BANK LTD","AI1010148","Graphic Road Branch","Greater Accra","5.560301,-0.22783"
"UMB  UPSA BRANCH","AI1150420","Opposite University Of Profess","Greater Accra","5.659488,-0.165849"
"OTUASEKAN RURAL BANK LTD MAMPONG","AI1080811","Within Gprtu Building","Ashanti","5.607217,-0.246753"
"GCB GHANA","AI1181693","Kimberley Avenue Okaishie","Greater Accra","5.547856,-0.208586"
"CONSOLIDATED BANK","AI1360113","Opposite Ghana School Of Law","Greater Accra","5.546767,-0.205871"
"ADANSI RURAL BANK LTD DUNKIRK","AI1080547","Near Railway Station","Ashanti","5.54877,-0.211603"
"GHANA COMMERCIAL BANK MAKOLA","AI1180120","Gcb Within The Makola Market","Greater Accra","5.546579,-0.206115"
"FBNBANK GHANA LIMITED","AI1310053","Makola Branch Methodist Book Building","Greater Accra","5.546429,-0.206149"
"GHANA COMMERCIAL BANK DERBY AVENUE","AI1180186","Gcb Opposite Rawlings Park","Greater Accra","5.546489,-0.206807"
"DROBO CBL DROBO","AI1081009","Adjacent Drobo District Court Building","Brong Ahafo","5.545732,-0.204628"
"OKOMFO ANOKYE RBL ASHANTI NEW TOWN","AI1082857","Opposite Danny Herbal Shop","Ashanti","5.593537,-0.126752"
"CONSOLIDATED BANK","AI1360047","Ground Floor Manet Tower 3","Greater Accra","5.561027,-0.230575"
"ACCESS BANK GHANA","AI1110226","Kaneshie Post Office Business","Greater Accra","5.566596,-0.235923"
"ACCESS BANK GHANA","AI1110172","Kaneshie Business Office","Greater Accra","5.566624,-0.235969"
"FIDELITY BANK OKAISHIE BRANCH","AI1120115","Sic Life Building Accra Central","Greater Accra","5.546902,-0.210041"
"GHANA COMMERCIAL BANK KANESHIE MARKET","AI1180065","Gcb Within Kaneshie Mkt  Complex","Greater Accra","5.566725,-0.236149"
"FIDELITY BANK KANESHIE PC","AI1121787","Opposite Kaneshie Market","Greater Accra","5.566725,-0.236149"
"KATAMANTO BRANCH","AI1181637","Derby Avenue Near Utc","Greater Accra","5.546742,-0.209877"
"ACCESS BANK GHANA","AI1110457","Okaishie Business Office","Greater Accra","5.546851,-0.210332"
"ACCRA KATAMANTO BRANCH","AI1170187","Tarzan Building Katamanto   Ac","Greater Accra","5.548805,-0.214795"
"ABII NAT  SAVINGS&LOANS ABOSSE","AI1160694","Close To Kaneshie Station","Greater Accra","5.565144,-0.235129"
"ECOBANK GHANA","AI1042280","Kantamanto Branch","Greater Accra","5.548608,-0.214506"
"ECOBANK GHANA NEW ABEKA","AI1043885","Abeka Branch Near Gorfech Hous","Greater Accra","5.606456,-0.248773"
"ECOBANK SOUTH INDUSTRIAL AREA","AI1040684","P.m.b, Gpo, Accra","Greater Accra","5.55767,-0.228087"
"BEST POINT S&L","AI1046273","Accra New Town Achimota","Greater Accra","5.635441,-0.240043"
"BEST POINT S&L KEJETIA","AI1046284","Old Peace Fm Building","Greater Accra","5.635448,-0.240071"
"BEST POINT MAKOLA","AI1046251","Old Peace Fm Building","Greater Accra","5.635448,-0.240071"
"MERCHANT BANK","AI1150211","Plott 66 67 Old Fadama Road Agbobloshie","Greater Accra","5.597903,-0.248681"
"MULTICREDT S&L  LTD","AI1043115","Kantamanto Branch","Greater Accra","5.549628,-0.216945"
"ATIWA RBL KWABENG","AI1080240","Near The Market","Greater Accra","5.549628,-0.216946"
"KWAHU PRASO RBL OBO KWAHU","AI1083496","Near The Market","Eastern","5.549628,-0.216946"
